ProbeID,DonorID,Label
Tp_D_CRN_M_N_nat00019_nat00024_11047,Au_nat_00019,1
Tp_D_CRN_M_N_nat00019_nat00024_11047,Au_nat_00024,1
Tp_D_NRN_S_B_sec00002_ani00017_01432,Au_sec_00002,1
Tp_D_NRN_S_B_sec00002_ani00017_01432,Au_ani_00017,1
Tp_D_NNN_S_N_art00006_ind00030_00498,Au_art_00006,1
Tp_D_NNN_S_N_art00006_ind00030_00498,Au_ind_00030,1
Tp_D_CRN_S_N_nat00099_ani00017_10220,Au_nat_00099,1
Tp_D_CRN_S_N_nat00099_ani00017_10220,Au_ani_00017,1
Tp_D_CRN_S_N_nat00033_cha00086_11502,Au_nat_00033,1
Tp_D_CRN_S_N_nat00033_cha00086_11502,Au_cha_00086,1
Tp_D_CRN_M_N_ani10144_nat10139_12474,Au_ani_10144,1
Tp_D_CRN_M_N_ani10144_nat10139_12474,Au_nat_10139,1
Tp_D_NRN_S_N_sec00090_ani00013_00717,Au_sec_00090,1
Tp_D_NRN_S_N_sec00090_ani00013_00717,Au_ani_00013,1
Tp_D_NRN_M_N_nat10111_cha00072_11468,Au_nat_10111,1
Tp_D_NRN_M_N_nat10111_cha00072_11468,Au_cha_00072,1
Tp_D_CRN_M_N_txt00017_txt00063_10836,Au_txt_00017,1
Tp_D_CRN_M_N_txt00017_txt00063_10836,Au_txt_00063,1
Tp_D_NRN_M_N_ind00082_cha00040_11755,Au_ind_00082,1
Tp_D_NRN_M_N_ind00082_cha00040_11755,Au_cha_00040,1
Tp_D_NNN_M_B_art00052_nat00059_11847,Au_art_00052,1
Tp_D_NNN_M_B_art00052_nat00059_11847,Au_nat_00059,1
Tp_D_NNN_S_N_arc20042_arc20039_01495,Au_arc_20042,1
Tp_D_NNN_S_N_arc20042_arc20039_01495,Au_arc_20039,1
Tp_D_CNN_S_N_ind00005_ind00014_00424,Au_ind_00005,1
Tp_D_CNN_S_N_ind00005_ind00014_00424,Au_ind_00014,1
Tp_D_NNN_M_N_sec00021_arc10118_10778,Au_sec_00021,1
Tp_D_NNN_M_N_sec00021_arc10118_10778,Au_arc_10118,1
Tp_D_NNN_S_B_nat20037_nat20042_02240,Au_nat_20037,1
Tp_D_NNN_S_B_nat20037_nat20042_02240,Au_nat_20042,1
Tp_D_NRN_S_N_art00034_ani00058_01420,Au_art_00034,1
Tp_D_NRN_S_N_art00034_ani00058_01420,Au_ani_00058,1
Tp_D_NNN_S_N_cha00054_cha00029_00374,Au_cha_00054,1
Tp_D_NNN_S_N_cha00054_cha00029_00374,Au_cha_00029,1
Tp_D_NNN_M_N_art00069_nat00059_11846,Au_art_00069,1
Tp_D_NNN_M_N_art00069_nat00059_11846,Au_nat_00059,1
Tp_D_NNN_M_N_nat00060_nat00099_10570,Au_nat_00060,1
Tp_D_NNN_M_N_nat00060_nat00099_10570,Au_nat_00099,1
Tp_D_NRN_M_N_nat10143_nat00095_12035,Au_nat_10143,1
Tp_D_NRN_M_N_nat10143_nat00095_12035,Au_nat_00095,1
Tp_D_NRN_M_N_arc10130_arc10125_11899,Au_arc_10130,1
Tp_D_NRN_M_N_arc10130_arc10125_11899,Au_arc_10125,1
Tp_D_CRN_M_N_sec00015_cha00086_11400,Au_sec_00015,1
Tp_D_CRN_M_N_sec00015_cha00086_11400,Au_cha_00086,1
Tp_D_NNN_S_O_pla00068_pla00065_11224,Au_pla_00068,1
Tp_D_NNN_S_O_pla00068_pla00065_11224,Au_pla_00065,1
Tp_D_NRN_S_N_arc10101_ani00095_11170,Au_arc_10101,1
Tp_D_NRN_S_N_arc10101_ani00095_11170,Au_ani_00095,1
Tp_D_NRD_M_B_arc20063_arc20001_02483,Au_arc_20063,1
Tp_D_NRD_M_B_arc20063_arc20001_02483,Au_arc_20001,1
Tp_D_NRN_S_N_nat00097_ani00017_11412,Au_nat_00097,1
Tp_D_NRN_S_N_nat00097_ani00017_11412,Au_ani_00017,1
Tp_D_NNN_M_N_arc00061_nat00074_10448,Au_arc_00061,1
Tp_D_NNN_M_N_arc00061_nat00074_10448,Au_nat_00074,1
Tp_D_NNN_S_N_ind00012_cha00020_00430,Au_ind_00012,1
Tp_D_NNN_S_N_ind00012_cha00020_00430,Au_cha_00020,1
Tp_D_NRN_S_N_cha10193_pla00050_12319,Au_cha_10193,1
Tp_D_NRN_S_N_cha10193_pla00050_12319,Au_pla_00050,1
Tp_D_CRN_S_N_ind00087_ind00084_11750,Au_ind_00087,1
Tp_D_CRN_S_N_ind00087_ind00084_11750,Au_ind_00084,1
Tp_D_CRD_S_B_sec00049_ani00047_00070,Au_sec_00049,1
Tp_D_CRD_S_B_sec00049_ani00047_00070,Au_ani_00047,1
Tp_D_NRN_S_B_cha00077_ani00023_00397,Au_cha_00077,1
Tp_D_NRN_S_B_cha00077_ani00023_00397,Au_ani_00023,1
Tp_D_NRN_S_N_sec00050_sec00049_00071,Au_sec_00050,1
Tp_D_NRN_S_N_sec00050_sec00049_00071,Au_sec_00049,1
Tp_D_NNN_M_N_art00052_nat00013_11848,Au_art_00052,1
Tp_D_NNN_M_N_art00052_nat00013_11848,Au_nat_00013,1
Tp_D_CRD_S_N_sec00037_art00028_00058,Au_sec_00037,1
Tp_D_CRD_S_N_sec00037_art00028_00058,Au_art_00028,1
Tp_D_NRN_S_N_sec00013_cha00071_00033,Au_sec_00013,1
Tp_D_NRN_S_N_sec00013_cha00071_00033,Au_cha_00071,1
Tp_D_NRN_S_N_nat20081_nat20082_01585,Au_nat_20081,1
Tp_D_NRN_S_N_nat20081_nat20082_01585,Au_nat_20082,1
Tp_D_CNN_M_N_nat00041_nat10123_11439,Au_nat_00041,1
Tp_D_CNN_M_N_nat00041_nat10123_11439,Au_nat_10123,1
Tp_D_NNN_M_N_nat00073_nat00097_11103,Au_nat_00073,1
Tp_D_NNN_M_N_nat00073_nat00097_11103,Au_nat_00097,1
Tp_D_NRN_M_N_nat10111_nat00062_11363,Au_nat_10111,1
Tp_D_NRN_M_N_nat10111_nat00062_11363,Au_nat_00062,1
Tp_D_NRN_M_N_ani10216_ani10215_12387,Au_ani_10216,1
Tp_D_NRN_M_N_ani10216_ani10215_12387,Au_ani_10215,1
Tp_D_NRN_M_B_art00012_art00011_11837,Au_art_00012,1
Tp_D_NRN_M_B_art00012_art00011_11837,Au_art_00011,1
Tp_D_CRN_S_N_ani10189_ani00058_12432,Au_ani_10189,1
Tp_D_CRN_S_N_ani10189_ani00058_12432,Au_ani_00058,1
Tp_D_NRN_M_N_txt10111_txt10104_10810,Au_txt_10111,1
Tp_D_NRN_M_N_txt10111_txt10104_10810,Au_txt_10104,1
Tp_D_CRN_M_N_ani10118_ani00100_11638,Au_ani_10118,1
Tp_D_CRN_M_N_ani10118_ani00100_11638,Au_ani_00100,1
Tp_D_NNN_M_N_art00049_nat10122_11765,Au_art_00049,1
Tp_D_NNN_M_N_art00049_nat10122_11765,Au_nat_10122,1
Tp_D_NRN_M_N_art00099_cha00070_11718,Au_art_00099,1
Tp_D_NRN_M_N_art00099_cha00070_11718,Au_cha_00070,1
Tp_D_NRN_M_B_sec00002_nat00062_11397,Au_sec_00002,1
Tp_D_NRN_M_B_sec00002_nat00062_11397,Au_nat_00062,1
Tp_D_NNN_S_N_ind00088_ind00066_00483,Au_ind_00088,1
Tp_D_NNN_S_N_ind00088_ind00066_00483,Au_ind_00066,1
Tp_D_NRN_S_N_cha00011_ani00031_00331,Au_cha_00011,1
Tp_D_NRN_S_N_cha00011_ani00031_00331,Au_ani_00031,1
Tp_D_NRN_S_N_arc00090_art00010_00013,Au_arc_00090,1
Tp_D_NRN_S_N_arc00090_art00010_00013,Au_art_00010,1
Tp_D_NRN_S_N_art20035_art20036_02492,Au_art_20035,1
Tp_D_NRN_S_N_art20035_art20036_02492,Au_art_20036,1
Tp_D_NNN_S_N_nat20055_nat20054_01559,Au_nat_20055,1
Tp_D_NNN_S_N_nat20055_nat20054_01559,Au_nat_20054,1
Tp_D_NNN_M_N_cha00007_cha00006_11161,Au_cha_00007,1
Tp_D_NNN_M_N_cha00007_cha00006_11161,Au_cha_00006,1
Tp_D_CRD_S_N_cha00059_cha00057_00379,Au_cha_00059,1
Tp_D_CRD_S_N_cha00059_cha00057_00379,Au_cha_00057,1
Tp_D_NNN_S_N_nat10159_nat10157_12049,Au_nat_10159,1
Tp_D_NNN_S_N_nat10159_nat10157_12049,Au_nat_10157,1
Tp_D_CRN_M_N_art10107_cha10112_11582,Au_art_10107,1
Tp_D_CRN_M_N_art10107_cha10112_11582,Au_cha_10112,1
Tp_D_NRN_M_N_arc00023_nat00099_10061,Au_arc_00023,1
Tp_D_NRN_M_N_arc00023_nat00099_10061,Au_nat_00099,1
Tp_D_NRN_M_N_nat10131_nat10132_11904,Au_nat_10131,1
Tp_D_NRN_M_N_nat10131_nat10132_11904,Au_nat_10132,1
Tp_D_NRN_M_N_nat10131_nat10132_11905,Au_nat_10131,1
Tp_D_NRN_M_N_nat10131_nat10132_11905,Au_nat_10132,1
Tp_D_NRN_M_N_nat10116_cha00071_11730,Au_nat_10116,1
Tp_D_NRN_M_N_nat10116_cha00071_11730,Au_cha_00071,1
Tp_D_NNN_S_B_sec00020_ind00020_20013,Au_sec_00020,1
Tp_D_NNN_S_B_sec00020_ind00020_20013,Au_ind_00020,1
Tp_D_NRN_L_N_cha00097_cha00085_10173,Au_cha_00097,1
Tp_D_NRN_L_N_cha00097_cha00085_10173,Au_cha_00085,1
Tp_D_NRN_M_N_sec10115_cha00062_11533,Au_sec_10115,1
Tp_D_NRN_M_N_sec10115_cha00062_11533,Au_cha_00062,1
Tp_D_NRN_S_N_cha00040_ani00013_00360,Au_cha_00040,1
Tp_D_NRN_S_N_cha00040_ani00013_00360,Au_ani_00013,1
Tp_D_CRN_M_N_nat00084_nat00099_10071,Au_nat_00084,1
Tp_D_CRN_M_N_nat00084_nat00099_10071,Au_nat_00099,1
Tp_D_CRN_S_N_ind00089_ind00088_00484,Au_ind_00089,1
Tp_D_CRN_S_N_ind00089_ind00088_00484,Au_ind_00088,1
Tp_D_NRN_S_B_nat00083_sec00063_00997,Au_nat_00083,1
Tp_D_NRN_S_B_nat00083_sec00063_00997,Au_sec_00063,1
Tp_D_NNN_M_O_sec00031_nat00062_00052,Au_sec_00031,1
Tp_D_NNN_M_O_sec00031_nat00062_00052,Au_nat_00062,1
Tp_D_NRN_S_N_nat10116_cha00086_11371,Au_nat_10116,1
Tp_D_NRN_S_N_nat10116_cha00086_11371,Au_cha_00086,1
Tp_D_NNN_M_N_art00049_cha00026_11789,Au_art_00049,1
Tp_D_NNN_M_N_art00049_cha00026_11789,Au_cha_00026,1
Tp_D_CNN_S_N_art00096_cha00063_10305,Au_art_00096,1
Tp_D_CNN_S_N_art00096_cha00063_10305,Au_cha_00063,1
Tp_D_NRN_S_N_sec00100_ani00005_00708,Au_sec_00100,1
Tp_D_NRN_S_N_sec00100_ani00005_00708,Au_ani_00005,1
Tp_D_NRN_M_N_art10105_cha10110_11594,Au_art_10105,1
Tp_D_NRN_M_N_art10105_cha10110_11594,Au_cha_10110,1
Tp_D_NRN_M_N_arc10118_arc10117_10761,Au_arc_10118,1
Tp_D_NRN_M_N_arc10118_arc10117_10761,Au_arc_10117,1
Tp_D_NNN_S_N_nat00040_nat00061_11434,Au_nat_00040,1
Tp_D_NNN_S_N_nat00040_nat00061_11434,Au_nat_00061,1
Tp_D_NRN_S_N_arc00002_arc00045_00018,Au_arc_00002,1
Tp_D_NRN_S_N_arc00002_arc00045_00018,Au_arc_00045,1
Tp_D_NRN_S_N_ani10214_ani10209_12380,Au_ani_10214,1
Tp_D_NRN_S_N_ani10214_ani10209_12380,Au_ani_10209,1
Tp_D_NNN_M_N_sec20011_nat20033_01446,Au_sec_20011,1
Tp_D_NNN_M_N_sec20011_nat20033_01446,Au_nat_20033,1
Tp_D_NRN_M_N_nat10147_nat00097_11997,Au_nat_10147,1
Tp_D_NRN_M_N_nat10147_nat00097_11997,Au_nat_00097,1
Tp_D_NRN_M_N_nat10160_nat10147_12069,Au_nat_10160,1
Tp_D_NRN_M_N_nat10160_nat10147_12069,Au_nat_10147,1
Tp_D_CNN_S_N_txt00043_txt00051_10378,Au_txt_00043,1
Tp_D_CNN_S_N_txt00043_txt00051_10378,Au_txt_00051,1
Tp_D_NRN_M_N_ind00053_cha00036_11777,Au_ind_00053,1
Tp_D_NRN_M_N_ind00053_cha00036_11777,Au_cha_00036,1
Tp_D_NRN_S_B_pla10124_nat00013_11708,Au_pla_10124,1
Tp_D_NRN_S_B_pla10124_nat00013_11708,Au_nat_00013,1
Tp_D_NRN_S_B_ani00066_ani00013_00186,Au_ani_00066,1
Tp_D_NRN_S_B_ani00066_ani00013_00186,Au_ani_00013,1
Tp_D_NNN_M_N_arc00069_nat00097_11207,Au_arc_00069,1
Tp_D_NNN_M_N_arc00069_nat00097_11207,Au_nat_00097,1
Tp_D_NRN_M_N_nat10150_nat00095_12034,Au_nat_10150,1
Tp_D_NRN_M_N_nat10150_nat00095_12034,Au_nat_00095,1
Tp_D_NRD_S_N_sec00001_cha00042_00001,Au_sec_00001,1
Tp_D_NRD_S_N_sec00001_cha00042_00001,Au_cha_00042,1
Tp_D_NNN_S_N_ind00097_ind00098_10661,Au_ind_00097,1
Tp_D_NNN_S_N_ind00097_ind00098_10661,Au_ind_00098,1
Tp_D_CRN_S_N_art10111_art10112_11563,Au_art_10111,1
Tp_D_CRN_S_N_art10111_art10112_11563,Au_art_10112,1
Tp_D_NRN_S_N_cha10133_pla10126_12212,Au_cha_10133,1
Tp_D_NRN_S_N_cha10133_pla10126_12212,Au_pla_10126,1
Tp_D_CNN_M_N_txt00049_txt00050_10374,Au_txt_00049,1
Tp_D_CNN_M_N_txt00049_txt00050_10374,Au_txt_00050,1
Tp_D_NRN_M_N_ani00046_ani00096_11136,Au_ani_00046,1
Tp_D_NRN_M_N_ani00046_ani00096_11136,Au_ani_00096,1
Tp_D_NRN_S_B_cha00013_cha00015_20051,Au_cha_00013,1
Tp_D_NRN_S_B_cha00013_cha00015_20051,Au_cha_00015,1
Tp_D_NRN_M_N_ani00023_ani00020_10213,Au_ani_00023,1
Tp_D_NRN_M_N_ani00023_ani00020_10213,Au_ani_00020,1
Tp_D_NRN_S_N_nat00063_nat00061_11436,Au_nat_00063,1
Tp_D_NRN_S_N_nat00063_nat00061_11436,Au_nat_00061,1
Tp_D_NRN_S_N_ani10121_ani00100_11640,Au_ani_10121,1
Tp_D_NRN_S_N_ani10121_ani00100_11640,Au_ani_00100,1
Tp_D_NNN_S_N_nat00063_cha00042_11113,Au_nat_00063,1
Tp_D_NNN_S_N_nat00063_cha00042_11113,Au_cha_00042,1
Tp_D_NRN_M_N_nat10161_nat10158_12083,Au_nat_10161,1
Tp_D_NRN_M_N_nat10161_nat10158_12083,Au_nat_10158,1
Tp_D_NNN_S_N_ind00067_ind00066_00469,Au_ind_00067,1
Tp_D_NNN_S_N_ind00067_ind00066_00469,Au_ind_00066,1
Tp_D_NRN_M_N_cha00024_txt00098_10324,Au_cha_00024,1
Tp_D_NRN_M_N_cha00024_txt00098_10324,Au_txt_00098,1
Tp_D_NNN_M_B_nat00060_nat00062_11106,Au_nat_00060,1
Tp_D_NNN_M_B_nat00060_nat00062_11106,Au_nat_00062,1
Tp_D_NRN_M_B_ani10114_ani00100_11637,Au_ani_10114,1
Tp_D_NRN_M_B_ani10114_ani00100_11637,Au_ani_00100,1
Tp_D_NNN_S_N_nat00041_art00020_11441,Au_nat_00041,1
Tp_D_NNN_S_N_nat00041_art00020_11441,Au_art_00020,1
Tp_D_CRN_S_N_ani10151_ani10206_12489,Au_ani_10151,1
Tp_D_CRN_S_N_ani10151_ani10206_12489,Au_ani_10206,1
Tp_D_NNN_S_N_ani10114_ani10112_11627,Au_ani_10114,1
Tp_D_NNN_S_N_ani10114_ani10112_11627,Au_ani_10112,1
Tp_D_NRN_S_N_art00003_ani00013_01193,Au_art_00003,1
Tp_D_NRN_S_N_art00003_ani00013_01193,Au_ani_00013,1
Tp_D_NND_S_N_sec00060_sec00059_11270,Au_sec_00060,1
Tp_D_NND_S_N_sec00060_sec00059_11270,Au_sec_00059,1
Tp_D_NRD_S_N_sec00025_sec00098_00046,Au_sec_00025,1
Tp_D_NRD_S_N_sec00025_sec00098_00046,Au_sec_00098,1
Tp_D_NRN_S_N_sec00009_art00076_11744,Au_sec_00009,1
Tp_D_NRN_S_N_sec00009_art00076_11744,Au_art_00076,1
Tp_D_NRN_S_N_nat20020_nat20023_01524,Au_nat_20020,1
Tp_D_NRN_S_N_nat20020_nat20023_01524,Au_nat_20023,1
Tp_D_NNN_S_B_cha00081_cha00065_00401,Au_cha_00081,1
Tp_D_NNN_S_B_cha00081_cha00065_00401,Au_cha_00065,1
Tp_D_CRN_M_N_nat10131_nat00095_11907,Au_nat_10131,1
Tp_D_CRN_M_N_nat10131_nat00095_11907,Au_nat_00095,1
Tp_D_CRN_M_N_ani10102_ani00097_10091,Au_ani_10102,1
Tp_D_CRN_M_N_ani10102_ani00097_10091,Au_ani_00097,1
Tp_D_NRN_M_N_nat10156_cha00063_12009,Au_nat_10156,1
Tp_D_NRN_M_N_nat10156_cha00063_12009,Au_cha_00063,1
Tp_D_NRN_S_N_pla00026_pla00018_10957,Au_pla_00026,1
Tp_D_NRN_S_N_pla00026_pla00018_10957,Au_pla_00018,1
Tp_D_NRN_S_N_arc00075_cha00063_00295,Au_arc_00075,1
Tp_D_NRN_S_N_arc00075_cha00063_00295,Au_cha_00063,1
Tp_D_NRN_M_N_nat10136_arc00023_11916,Au_nat_10136,1
Tp_D_NRN_M_N_nat10136_arc00023_11916,Au_arc_00023,1
Tp_D_NRN_M_B_cha10142_nat00097_12239,Au_cha_10142,1
Tp_D_NRN_M_B_cha10142_nat00097_12239,Au_nat_00097,1
Tp_D_CRN_S_N_ind00060_ind00062_10700,Au_ind_00060,1
Tp_D_CRN_S_N_ind00060_ind00062_10700,Au_ind_00062,1
Tp_D_NRN_M_O_ani10104_ani10101_10021,Au_ani_10104,1
Tp_D_NRN_M_O_ani10104_ani10101_10021,Au_ani_10101,1
Tp_D_NRN_S_N_nat00033_ani00058_11504,Au_nat_00033,1
Tp_D_NRN_S_N_nat00033_ani00058_11504,Au_ani_00058,1
Tp_D_NRN_S_N_sec00064_cha00052_11409,Au_sec_00064,1
Tp_D_NRN_S_N_sec00064_cha00052_11409,Au_cha_00052,1
Tp_D_NNN_S_B_ani00055_ani00089_11137,Au_ani_00055,1
Tp_D_NNN_S_B_ani00055_ani00089_11137,Au_ani_00089,1
Tp_D_NRN_S_N_nat10146_pla00020_12071,Au_nat_10146,1
Tp_D_NRN_S_N_nat10146_pla00020_12071,Au_pla_00020,1
Tp_D_NRN_M_N_cha10141_cha10142_12236,Au_cha_10141,1
Tp_D_NRN_M_N_cha10141_cha10142_12236,Au_cha_10142,1
Tp_D_NRN_S_N_pla10122_pla10120_11605,Au_pla_10122,1
Tp_D_NRN_S_N_pla10122_pla10120_11605,Au_pla_10120,1
Tp_D_CRN_M_N_cha00060_cha00040_11678,Au_cha_00060,1
Tp_D_CRN_M_N_cha00060_cha00040_11678,Au_cha_00040,1
Tp_D_NRN_S_N_arc00023_ani00031_00243,Au_arc_00023,1
Tp_D_NRN_S_N_arc00023_ani00031_00243,Au_ani_00031,1
Tp_D_NRN_S_N_cha10182_ani00097_12317,Au_cha_10182,1
Tp_D_NRN_S_N_cha10182_ani00097_12317,Au_ani_00097,1
Tp_D_NRN_S_N_arc20044_arc20039_01497,Au_arc_20044,1
Tp_D_NRN_S_N_arc20044_arc20039_01497,Au_arc_20039,1
Tp_D_NRN_S_N_nat10139_ani00070_11944,Au_nat_10139,1
Tp_D_NRN_S_N_nat10139_ani00070_11944,Au_ani_00070,1
Tp_D_NRN_S_N_ani00044_ani00098_11146,Au_ani_00044,1
Tp_D_NRN_S_N_ani00044_ani00098_11146,Au_ani_00098,1
Tp_S_NRN_S_N_art20067_arc20001_01873,Au_art_20067,1
Tp_S_NRN_S_N_art20067_arc20001_01873,Au_arc_20001,1
Tp_D_NRN_M_N_nat10126_cha00063_11652,Au_nat_10126,1
Tp_D_NRN_M_N_nat10126_cha00063_11652,Au_cha_00063,1
Tp_D_NRN_S_B_ind00024_art00047_00020,Au_ind_00024,1
Tp_D_NRN_S_B_ind00024_art00047_00020,Au_art_00047,1
Tp_D_NNN_M_N_arc00054_nat00059_11934,Au_arc_00054,1
Tp_D_NNN_M_N_arc00054_nat00059_11934,Au_nat_00059,1
Tp_D_NRN_M_N_ind00040_cha00036_11778,Au_ind_00040,1
Tp_D_NRN_M_N_ind00040_cha00036_11778,Au_cha_00036,1
Tp_D_CRN_M_B_ani00046_ani00001_10100,Au_ani_00046,1
Tp_D_CRN_M_B_ani00046_ani00001_10100,Au_ani_00001,1
Tp_D_NRN_S_B_sec00014_sec00015_20053,Au_sec_00014,1
Tp_D_NRN_S_B_sec00014_sec00015_20053,Au_sec_00015,1
Tp_D_NNN_M_N_sec00041_nat00097_11253,Au_sec_00041,1
Tp_D_NNN_M_N_sec00041_nat00097_11253,Au_nat_00097,1
Tp_D_NRN_S_N_arc00054_ani00070_11935,Au_arc_00054,1
Tp_D_NRN_S_N_arc00054_ani00070_11935,Au_ani_00070,1
Tp_D_NNN_S_N_nat00052_cha00042_11083,Au_nat_00052,1
Tp_D_NNN_S_N_nat00052_cha00042_11083,Au_cha_00042,1
Tp_D_CRN_M_N_art00067_nat10122_11806,Au_art_00067,1
Tp_D_CRN_M_N_art00067_nat10122_11806,Au_nat_10122,1
Tp_D_NRD_S_N_cha00006_cha00005_00326,Au_cha_00006,1
Tp_D_NRD_S_N_cha00006_cha00005_00326,Au_cha_00005,1
Tp_D_NRN_S_N_pla00048_pla00033_10989,Au_pla_00048,1
Tp_D_NRN_S_N_pla00048_pla00033_10989,Au_pla_00033,1
Tp_D_CRN_M_N_arc00046_arc00045_10083,Au_arc_00046,1
Tp_D_CRN_M_N_arc00046_arc00045_10083,Au_arc_00045,1
Tp_D_NRN_S_N_nat00098_ani00058_11461,Au_nat_00098,1
Tp_D_NRN_S_N_nat00098_ani00058_11461,Au_ani_00058,1
Tp_D_NRN_M_O_sec00001_sec00007_10032,Au_sec_00001,1
Tp_D_NRN_M_O_sec00001_sec00007_10032,Au_sec_00007,1
Tp_D_NRN_M_N_sec00014_cha00052_11401,Au_sec_00014,1
Tp_D_NRN_M_N_sec00014_cha00052_11401,Au_cha_00052,1
Tp_D_NRN_S_N_art00001_ani00068_00494,Au_art_00001,1
Tp_D_NRN_S_N_art00001_ani00068_00494,Au_ani_00068,1
Tp_D_NNN_S_B_sec00064_nat00095_00742,Au_sec_00064,1
Tp_D_NNN_S_B_sec00064_nat00095_00742,Au_nat_00095,1
Tp_D_CRN_S_O_cha00029_ani00068_10041,Au_cha_00029,1
Tp_D_CRN_S_O_cha00029_ani00068_10041,Au_ani_00068,1
Tp_D_NRN_S_N_art00071_art00098_10481,Au_art_00071,1
Tp_D_NRN_S_N_art00071_art00098_10481,Au_art_00098,1
Tp_D_NRN_S_N_cha10131_ani10123_12185,Au_cha_10131,1
Tp_D_NRN_S_N_cha10131_ani10123_12185,Au_ani_10123,1
Tp_D_CRN_M_N_ani00069_ani00041_10035,Au_ani_00069,1
Tp_D_CRN_M_N_ani00069_ani00041_10035,Au_ani_00041,1
Tp_D_CRN_S_N_ind00100_cha00026_00489,Au_ind_00100,1
Tp_D_CRN_S_N_ind00100_cha00026_00489,Au_cha_00026,1
Tp_D_CRN_S_N_pla00006_pla00005_10943,Au_pla_00006,1
Tp_D_CRN_S_N_pla00006_pla00005_10943,Au_pla_00005,1
Tp_D_NRN_M_N_nat10167_cha00070_12103,Au_nat_10167,1
Tp_D_NRN_M_N_nat10167_cha00070_12103,Au_cha_00070,1
Tp_D_NNN_S_B_nat00038_nat00002_00652,Au_nat_00038,1
Tp_D_NNN_S_B_nat00038_nat00002_00652,Au_nat_00002,1
Tp_D_NNN_S_N_ind00031_ind00030_00446,Au_ind_00031,1
Tp_D_NNN_S_N_ind00031_ind00030_00446,Au_ind_00030,1
Tp_D_NRN_S_B_sec00079_pla00029_00100,Au_sec_00079,1
Tp_D_NRN_S_B_sec00079_pla00029_00100,Au_pla_00029,1
Tp_D_CRN_S_N_cha10188_cha00086_12306,Au_cha_10188,1
Tp_D_CRN_S_N_cha10188_cha00086_12306,Au_cha_00086,1
Tp_D_NRN_M_B_nat00088_nat00099_11111,Au_nat_00088,1
Tp_D_NRN_M_B_nat00088_nat00099_11111,Au_nat_00099,1
Tp_D_NRN_S_B_arc00091_arc00095_11201,Au_arc_00091,1
Tp_D_NRN_S_B_arc00091_arc00095_11201,Au_arc_00095,1
Tp_D_CRN_S_N_nat10145_ani00099_11990,Au_nat_10145,1
Tp_D_CRN_S_N_nat10145_ani00099_11990,Au_ani_00099,1
Tp_D_CRN_M_N_nat10161_nat10157_12081,Au_nat_10161,1
Tp_D_CRN_M_N_nat10161_nat10157_12081,Au_nat_10157,1
Tp_D_NRN_S_N_nat10138_arc10125_11941,Au_nat_10138,1
Tp_D_NRN_S_N_nat10138_arc10125_11941,Au_arc_10125,1
Tp_D_NNN_S_B_nat20007_nat20011_02213,Au_nat_20007,1
Tp_D_NNN_S_B_nat20007_nat20011_02213,Au_nat_20011,1
Tp_D_NRN_M_N_art00077_art00098_11710,Au_art_00077,1
Tp_D_NRN_M_N_art00077_art00098_11710,Au_art_00098,1
Tp_D_NRN_M_O_art10108_cha00063_11633,Au_art_10108,1
Tp_D_NRN_M_O_art10108_cha00063_11633,Au_cha_00063,1
Tp_D_CND_M_N_art00077_art00076_10290,Au_art_00077,1
Tp_D_CND_M_N_art00077_art00076_10290,Au_art_00076,1
Tp_D_NRN_S_N_ind00087_pla00050_11776,Au_ind_00087,1
Tp_D_NRN_S_N_ind00087_pla00050_11776,Au_pla_00050,1
Tp_D_NNN_M_N_arc00008_cha00070_11767,Au_arc_00008,1
Tp_D_NNN_M_N_arc00008_cha00070_11767,Au_cha_00070,1
Tp_D_NNN_S_N_sec20060_arc20022_02135,Au_sec_20060,1
Tp_D_NNN_S_N_sec20060_arc20022_02135,Au_arc_20022,1
Tp_D_NRN_M_N_nat00089_pla10118_10583,Au_nat_00089,1
Tp_D_NRN_M_N_nat00089_pla10118_10583,Au_pla_10118,1
Tp_D_NRN_S_N_ani00051_ani00019_11857,Au_ani_00051,1
Tp_D_NRN_S_N_ani00051_ani00019_11857,Au_ani_00019,1
Tp_D_NRN_S_N_ind00064_ind00060_10945,Au_ind_00064,1
Tp_D_NRN_S_N_ind00064_ind00060_10945,Au_ind_00060,1
Tp_D_NNN_S_N_cha00075_ani00079_00395,Au_cha_00075,1
Tp_D_NNN_S_N_cha00075_ani00079_00395,Au_ani_00079,1
Tp_D_NRN_S_N_sec00016_ind00098_10790,Au_sec_00016,1
Tp_D_NRN_S_N_sec00016_ind00098_10790,Au_ind_00098,1
Tp_D_NNN_M_N_pla10121_cha00028_11659,Au_pla_10121,1
Tp_D_NNN_M_N_pla10121_cha00028_11659,Au_cha_00028,1
Tp_D_NRD_S_N_art00031_ani00058_00509,Au_art_00031,1
Tp_D_NRD_S_N_art00031_ani00058_00509,Au_ani_00058,1
Tp_D_NRD_S_N_ind00050_ind00017_00457,Au_ind_00050,1
Tp_D_NRD_S_N_ind00050_ind00017_00457,Au_ind_00017,1
Tp_D_CRN_S_N_art00081_ani00098_00491,Au_art_00081,1
Tp_D_CRN_S_N_art00081_ani00098_00491,Au_ani_00098,1
Tp_D_NRN_S_N_pla00010_pla00009_10934,Au_pla_00010,1
Tp_D_NRN_S_N_pla00010_pla00009_10934,Au_pla_00009,1
